ReviewID	Word	Polarity
review_15	-RRB-	positive
review_15	.	positive
review_15	You	positive
review_15	can	positive
review_15	also	positive
review_15	turn	positive
review_15	its	positive
review_15	volume	positive
review_15	down	positive
review_15	to	positive
review_15	a	positive
review_15	whisper	positive
review_15	if	positive
review_15	you	positive
review_15	want	positive
review_15	to	positive
review_15	.	positive
review_15	5	other
review_15	.	other
review_15	The	negative
review_15	phone	negative
review_15	is	negative
review_15	a	negative
review_15	little	negative
review_15	wider	negative
review_15	than	negative
review_15	some	negative
review_15	phones	negative
review_15	-LRB-	negative
review_15	like	negative
review_15	the	negative
review_15	V60	negative
review_15	-RRB-	negative
review_15	,	positive
review_15	but	positive
review_15	is	positive
review_15	very	positive
review_15	light	positive
review_15	.	positive
review_15	Yet	positive
review_15	the	positive
review_15	phone	positive
review_15	meets	positive
review_15	the	positive
review_15	tough	positive
review_15	Military	positive
review_15	specs	positive
review_15	.	positive
review_15	6	other
review_15	.	other
review_15	Rubberized	positive
review_15	grips	positive
review_15	on	positive
review_15	the	positive
review_15	phone	positive
review_15	make	positive
review_15	it	positive
review_15	easy	positive
review_15	to	positive
review_15	grip	positive
review_15	and	positive
review_15	dial	positive
review_15	with	positive
review_15	one	positive
review_15	hand	positive
review_15	and	positive
review_15	phone	positive
review_15	has	positive
review_15	a	positive
review_15	comfortable	positive
review_15	feel	positive
review_15	in	positive
review_15	my	positive
review_15	medium-sized	positive
review_15	hand	positive
review_15	.	positive
review_15	Phone	positive
review_15	has	positive
review_15	slight	positive
review_15	hourglass	positive
review_15	shape	positive
review_15	-LRB-	positive
review_15	wider	positive
review_15	at	positive
review_15	the	positive
review_15	bottom	positive
review_15	-RRB-	positive
review_15	to	positive
review_15	fit	positive
review_15	nicely	positive
review_15	into	positive
review_15	the	positive
review_15	hand	positive
review_15	.	positive
review_15	7	other
review_15	.	other
review_15	Charger	positive
review_15	charges	positive
review_15	the	positive
review_15	battery	positive
review_15	FAST	positive
review_15	.	positive
review_15	.	positive
review_15	.	positive
review_15	...	positive
review_15	MUCH	positive
review_15	faster	positive
review_15	than	positive
review_15	my	positive
review_15	V60	positive
review_15	ever	positive
review_15	charged	positive
review_15	.	positive
review_15	8	other
review_15	.	other
review_15	Phone	positive
review_15	has	positive
review_15	all	positive
review_15	the	positive
review_15	standard	positive
review_15	stuff	positive
review_15	I	positive
review_15	love	positive
review_15	and	positive
review_15	could	positive
review_15	n't	positive
review_15	live	positive
review_15	without	positive
review_15	:	positive
review_15	voice	positive
review_15	dialing	positive
review_15	,	positive
review_15	custom	positive
review_15	rings	positive
review_15	for	positive
review_15	calls	positive
review_15	from	positive
review_15	my	positive
review_15	contact	positive
review_15	list	positive
review_15	,	positive
review_15	handsfree	positive
review_15	,	positive
review_15	long	positive
review_15	recent	positive
review_15	calls	positive
review_15	list	positive
review_15	-LRB-	positive
review_15	up	positive
review_15	to	positive
review_15	20	positive
review_15	-RRB-	positive
review_15	,	positive
review_15	ability	positive
review_15	to	positive
review_15	store	positive
review_15	number	positive
review_15	to	positive
review_15	Contacts	positive
review_15	from	positive
review_15	recent	positive
review_15	calls	positive
review_15	-LRB-	positive
review_15	without	positive
review_15	having	positive
review_15	to	positive
review_15	key	positive
review_15	the	positive
review_15	number	positive
review_15	,	positive
review_15	just	positive
review_15	have	positive
review_15	to	positive
review_15	enter	positive
review_15	the	positive
review_15	name	positive
review_15	-RRB-	positive
review_15	.	positive
review_15	CONS	negative
review_15	-LRB-	negative
review_15	in	negative
review_15	order	negative
review_15	of	negative
review_15	annoyance	negative
review_15	,	negative
review_15	worst	negative
review_15	first	negative
review_15	-RRB-	negative
review_15	:	negative
review_15	1	other
review_15	.	other
review_15	The	negative
review_15	phone	negative
review_15	is	negative
review_15	almost	negative
review_15	completely	negative
review_15	made	negative
review_15	of	negative
review_15	plastic	negative
review_15	,	negative
review_15	and	negative
review_15	I	negative
review_15	`	negative
review_15	ve	negative
review_15	never	negative
review_15	thought	negative
review_15	plastic	negative
review_15	was	negative
review_15	as	negative
review_15	durable	negative
review_15	as	negative
review_15	metal	negative
review_15	.	negative
review_15	While	negative
review_15	Motorola	negative
review_15	makes	negative
review_15	truly	negative
review_15	awesome	negative
review_15	phones	negative
review_15	,	negative
review_15	I	negative
review_15	worry	negative
review_15	there	negative
review_15	might	negative
review_15	be	negative
review_15	an	negative
review_15	over-reliance	negative
review_15	on	negative
review_15	plastic	negative
review_15	to	negative
review_15	protect	negative
review_15	the	negative
review_15	insides	negative
review_15	of	negative
review_15	the	negative
review_15	phone	negative
review_15	.	negative
review_15	2	other
review_15	.	other
review_15	When	negative
review_15	the	negative
review_15	phone	negative
review_15	is	negative
review_15	in	negative
review_15	the	negative
review_15	holster	negative
review_15	,	negative
review_15	the	negative
review_15	outside	negative
review_15	display	negative
review_15	is	negative
review_15	not	negative
review_15	visible	negative
review_15	,	negative
review_15	forcing	negative
review_15	me	negative
review_15	to	negative
review_15	remove	negative
review_15	the	negative
review_15	phone	negative
review_15	from	negative
review_15	the	negative
review_15	holster	negative
review_15	to	negative
review_15	see	negative
review_15	who	negative
review_15	's	negative
review_15	calling	negative
review_15	-LRB-	negative
review_15	for	negative
review_15	those	negative
review_15	that	negative
review_15	do	negative
review_15	n't	negative
review_15	have	negative
review_15	a	negative
review_15	custom	negative
review_15	ring	negative
review_15	configured	negative
review_15	-RRB-	negative
review_15	or	negative
review_15	to	negative
review_15	check	negative
review_15	the	negative
review_15	time	negative
review_15	.	negative
review_15	Very	negative
review_15	annoying	negative
review_15	,	negative
review_15	as	negative
review_15	I	negative
review_15	'm	negative
review_15	used	negative
review_15	to	negative
review_15	using	negative
review_15	my	negative
review_15	phone	negative
review_15	as	negative
review_15	a	negative
review_15	watch	negative
review_15	.	negative
review_15	3	other
review_15	.	other
review_15	The	negative
review_15	icons	negative
review_15	on	negative
review_15	the	negative
review_15	outside	negative
review_15	display	negative
review_15	are	negative
review_15	small	negative
review_15	and	negative
review_15	those	negative
review_15	who	negative
review_15	are	negative
review_15	overdue	negative
review_15	for	negative
review_15	a	negative
review_15	new	negative
review_15	eye	negative
review_15	prescription	negative
review_15	might	negative
review_15	have	negative
review_15	trouble	negative
review_15	seeing	negative
review_15	and	negative
review_15	interpreting	negative
review_15	the	negative
review_15	icons	negative
review_15	.	negative
review_15	The	positive
review_15	only	positive
review_15	two	positive
review_15	parts	positive
review_15	that	positive
review_15	are	positive
review_15	clear	positive
review_15	:	positive
review_15	the	positive
review_15	battery	positive
review_15	-LRB-	positive
review_15	important	positive
review_15	-RRB-	positive
review_15	and	positive
review_15	date\/time	positive
review_15	.	positive
review_15	4	other
review_15	.	other
review_15	The	negative
review_15	flimsy	negative
review_15	port	negative
review_15	cover	negative
review_15	at	negative
review_15	bottom	negative
review_15	of	negative
review_15	the	negative
review_15	phone	negative
review_15	-LRB-	negative
review_15	where	negative
review_15	you	negative
review_15	connect	negative
review_15	the	negative
review_15	charger	negative
review_15	,	negative
review_15	etc	negative
review_15	-RRB-	negative
review_15	make	negative
review_15	me	negative
review_15	think	negative
review_15	that	negative
review_15	someday	negative
review_15	I	negative
review_15	'm	negative
review_15	going	negative
review_15	to	negative
review_15	look	negative
review_15	down	negative
review_15	there	negative
review_15	and	negative
review_15	find	negative
review_15	it	negative
review_15	missing	negative
review_15	.	negative
review_15	It	positive
review_15	's	positive
review_15	easy	positive
review_15	enough	positive
review_15	to	positive
review_15	pop	positive
review_15	off	positive
review_15	,	other
review_15	but	negative
review_15	sometimes	negative
review_15	takes	negative
review_15	"	negative
review_15	persuading	negative
review_15	"	negative
review_15	to	negative
review_15	put	negative
review_15	back	negative
review_15	and	negative
review_15	have	negative
review_15	it	negative
review_15	cover	negative
review_15	the	negative
review_15	slot	negative
review_15	completely	negative
review_15	-LRB-	negative
review_15	because	negative
review_15	it	negative
review_15	needs	negative
review_15	to	negative
review_15	be	negative
review_15	a	negative
review_15	snug	negative
review_15	fit	negative
review_15	to	negative
review_15	meet	negative
review_15	the	negative
review_15	military	negative
review_15	spec	negative
review_15	-RRB-	negative
review_15	.	negative
review_15	OVERALL	positive
review_15	,	positive
review_15	I	positive
review_15	really	positive
review_15	like	positive
review_15	the	positive
review_15	phone	positive
review_15	and	positive
review_15	highly	positive
review_15	recommend	positive
review_15	it	positive
review_15	to	positive
review_15	all	positive
review_5	B000NNZT1Y	other
review_5	:	other
review_5	the_do-it-all_phone	other
review_5	!	other
review_5	:	other
review_5	pcdo	other
review_5	B000NNZT1Y	other
review_5	T-Mobile	other
review_5	Dash	other
review_5	myFaves	other
review_5	Smartphone	other
review_5	-LRB-	other
review_5	T-Mobile	other
review_5	-RRB-	other
review_5	:	other
review_5	Cell	other
review_5	Phones	other
review_5	&	other
review_5	Service	other
review_5	cell	other
review_5	phones	other
review_5	&	other
review_5	service	other
review_5	3	other
review_5	of	other
review_5	4	other
review_5	5.0	other
review_5	The	other
review_5	do-it-all	other
review_5	phone	other
review_5	!	other
review_5	April	other
review_5	16	other
review_5	,	other
review_5	2007	other
review_5	pcdo	other
review_5	Las	other
review_5	Vegas	other
review_5	,	other
review_5	NV	other
review_5	Well	negative
review_5	I	negative
review_5	read	negative
review_5	through	negative
review_5	just	negative
review_5	about	negative
review_5	every	negative
review_5	review	negative
review_5	prior	negative
review_5	to	negative
review_5	purchasing	negative
review_5	this	negative
review_5	phone	negative
review_5	and	negative
review_5	was	negative
review_5	almost	negative
review_5	thinking	negative
review_5	twice	negative
review_5	about	negative
review_5	it	negative
review_5	after	negative
review_5	reading	negative
review_5	some	negative
review_5	of	negative
review_5	the	negative
review_5	reviews	negative
review_5	here	negative
review_5	,	negative
review_5	but	other
review_5	I	other
review_5	decided	other
review_5	to	other
review_5	take	other
review_5	the	other
review_5	plunge	other
review_5	and	other
review_5	go	other
review_5	for	other
review_5	it	other
review_5	.	other
review_5	Well	positive
review_5	I	positive
review_5	'm	positive
review_5	glad	positive
review_5	I	positive
review_5	did	positive
review_5	.	positive
review_5	All	positive
review_5	I	positive
review_5	can	positive
review_5	say	positive
review_5	is	positive
review_5	this	positive
review_5	phone	positive
review_5	has	positive
review_5	been	positive
review_5	a	positive
review_5	pleasure	positive
review_5	to	positive
review_5	use	positive
review_5	from	positive
review_5	the	positive
review_5	get-go	positive
review_5	.	positive
review_5	It	negative
review_5	has	negative
review_5	its	negative
review_5	flaws	negative
review_5	but	positive
review_5	what	positive
review_5	phone	positive
review_5	does	positive
review_5	n't	positive
review_5	?	positive
review_5	The	other
review_5	question	other
review_5	is	other
review_5	whether	other
review_5	you	other
review_5	`	other
review_5	re	other
review_5	going	other
review_5	go	other
review_5	flip	other
review_5	out	other
review_5	over	other
review_5	an	other
review_5	alarm	other
review_5	clock	other
review_5	or	other
review_5	volume	other
review_5	strip	other
review_5	or	other
review_5	is	other
review_5	it	other
review_5	a	other
review_5	trivial	other
review_5	issue	other
review_5	for	other
review_5	you	other
review_5	.	other
review_5	Most	positive
review_5	of	positive
review_5	the	positive
review_5	gripes	positive
review_5	others	positive
review_5	have	positive
review_5	had	positive
review_5	just	positive
review_5	seem	positive
review_5	little	positive
review_5	to	positive
review_5	me	positive
review_5	.	other
review_5	Let	other
review_5	's	other
review_5	talk	other
review_5	about	other
review_5	the	other
review_5	pros	other
review_5	and	other
review_5	cons	other
review_5	:	other
review_5	Pros	positive
review_5	:	positive
review_5	1	positive
review_5	.	positive
review_5	Call	positive
review_5	quality	positive
review_5	is	positive
review_5	excellent	positive
review_5	.	positive
review_5	No	positive
review_5	static	positive
review_5	what	positive
review_5	so	positive
review_5	ever	positive
review_5	.	positive
review_5	No	positive
review_5	dropped	positive
review_5	calls	positive
review_5	.	positive
review_5	My	positive
review_5	area	positive
review_5	has	positive
review_5	good	positive
review_5	T-mobile	positive
review_5	coverage	positive
review_5	so	positive
review_5	I	positive
review_5	ca	positive
review_5	n't	positive
review_5	complain	positive
review_5	.	positive
review_5	As	positive
review_5	a	positive
review_5	phone	positive
review_5	it	positive
review_5	does	positive
review_5	what	positive
review_5	it	positive
review_5	's	positive
review_5	supposed	positive
review_5	to	positive
review_5	do	positive
review_5	.	positive
review_5	Make	positive
review_5	good	positive
review_5	quality	positive
review_5	calls	positive
review_5	.	positive
review_5	It	positive
review_5	also	positive
review_5	pairs	positive
review_5	with	positive
review_5	my	positive
review_5	bluetooth	positive
review_5	headset	positive
review_5	-LRB-	positive
review_5	Plantronics	positive
review_5	510	positive
review_5	-RRB-	positive
review_5	really	positive
review_5	well	positive
review_5	.	positive
review_5	Speaker	positive
review_5	phone	positive
review_5	is	positive
review_5	of	positive
review_5	good	positive
review_5	quality	positive
review_5	too	positive
review_5	.	positive
review_5	2	other
review_5	.	other
review_5	Internet	positive
review_5	works	positive
review_5	great	positive
review_5	.	positive
review_5	I	other
review_5	have	other
review_5	the	other
review_5	$	other
review_5	5.99	other
review_5	plan	other
review_5	and	other
review_5	yes	other
review_5	EDGE	negative
review_5	is	negative
review_5	n't	negative
review_5	the	negative
review_5	fastest	negative
review_5	but	other
review_5	it	other
review_5	gets	other
review_5	the	other
review_5	job	other
review_5	done	other
review_5	.	other
review_5	It	positive
review_5	does	positive
review_5	n't	positive
review_5	matter	positive
review_5	where	positive
review_5	I	positive
review_5	'm	positive
review_5	at	positive
review_5	I	positive
review_5	can	positive
review_5	check	positive
review_5	my	positive
review_5	email	positive
review_5	,	positive
review_5	finds	positive
review_5	restaurants	positive
review_5	or	positive
review_5	directions	positive
review_5	,	positive
review_5	or	positive
review_5	just	positive
review_5	surf	positive
review_5	the	positive
review_5	web	positive
review_5	when	positive
review_5	I	positive
review_5	'm	positive
review_5	bored	positive
review_5	.	positive
review_5	It	positive
review_5	really	positive
review_5	came	positive
review_5	in	positive
review_5	handy	positive
review_5	when	positive
review_5	I	positive
review_5	was	positive
review_5	out	positive
review_5	on	positive
review_5	vacation	positive
review_5	and	positive
review_5	lost	positive
review_5	.	positive
review_5	WiFi	positive
review_5	works	positive
review_5	well	positive
review_5	too	positive
review_5	.	positive
review_5	Did	other
review_5	n't	other
review_5	want	other
review_5	to	other
review_5	fork	other
review_5	out	other
review_5	the	other
review_5	money	other
review_5	for	other
review_5	hotspots	other
review_5	though	other
review_5	.	other
review_5	3	other
review_5	.	other
review_5	The	positive
review_5	camera	positive
review_5	at	positive
review_5	1.3	positive
review_5	megapixels	positive
review_5	is	positive
review_5	decent	positive
review_5	quality	positive
review_5	.	positive
review_5	No	negative
review_5	it	negative
review_5	's	negative
review_5	not	negative
review_5	going	negative
review_5	to	negative
review_5	replace	negative
review_5	my	negative
review_5	regular	negative
review_5	camera	negative
review_5	but	positive
review_5	I	positive
review_5	found	positive
review_5	it	positive
review_5	really	positive
review_5	handy	positive
review_5	when	positive
review_5	I	positive
review_5	forgot	positive
review_5	to	positive
review_5	take	positive
review_5	my	positive
review_5	camera	positive
review_5	to	positive
review_5	my	positive
review_5	friend	positive
review_5	's	positive
review_5	wedding	positive
review_5	,	positive
review_5	but	positive
review_5	was	positive
review_5	still	positive
review_5	able	positive
review_5	to	positive
review_5	take	positive
review_5	quality	positive
review_5	pictures	positive
review_5	.	positive
review_5	I	other
review_5	have	other
review_5	n't	other
review_5	tried	other
review_5	videos	other
review_5	yet	other
review_5	though	other
review_5	.	other
review_5	4	other
review_5	.	other
review_5	Mp3\/Video	positive
review_5	player	positive
review_5	:	positive
review_5	Now	negative
review_5	the	negative
review_5	speakers	negative
review_5	on	negative
review_5	this	negative
review_5	phone	negative
review_5	are	negative
review_5	n't	negative
review_5	the	negative
review_5	greatest	negative
review_5	so	negative
review_5	I	negative
review_5	would	negative
review_5	n't	negative
review_5	use	negative
review_5	them	negative
review_5	for	negative
review_5	listening	negative
review_5	to	negative
review_5	music	negative
review_5	but	positive
review_5	when	positive
review_5	plugged	positive
review_5	into	positive
review_5	a	positive
review_5	headset	positive
review_5	it	positive
review_5	sounds	positive
review_5	pretty	positive
review_5	good	positive
review_5	.	positive
review_5	I	other
review_5	bought	other
review_5	a	other
review_5	2GB	other
review_5	microSD	other
review_5	card	other
review_5	bought	other
review_5	here	other
review_5	at	other
review_5	Amazon	other
review_5	and	other
review_5	now	other
review_5	I	other
review_5	can	other
review_5	hold	other
review_5	a	other
review_5	ton	other
review_5	music	other
review_5	and	other
review_5	movies	other
review_5	.	other
review_5	Videos	positive
review_5	looks	positive
review_5	pretty	positive
review_5	nice	positive
review_5	I	positive
review_5	'd	positive
review_5	have	positive
review_5	to	positive
review_5	admit	positive
review_5	.	positive
review_5	This	positive
review_5	thing	positive
review_5	is	positive
review_5	my	positive
review_5	travelinig	positive
review_5	entertainment	positive
review_5	center	positive
review_5	.	positive
review_5	I	positive
review_5	even	positive
review_5	found	positive
review_5	a	positive
review_5	way	positive
review_5	to	positive
review_5	play	positive
review_5	original	positive
review_5	nintendo	positive
review_5	games	positive
review_5	on	positive
review_5	this	positive
review_5	thing	positive
review_5	and	positive
review_5	have	positive
review_5	been	positive
review_5	trying	positive
review_5	Mike	positive
review_5	Tyson	positive
review_5	's	positive
review_5	Punchout	positive
review_5	like	positive
review_5	back	positive
review_5	in	positive
review_5	the	positive
review_5	old	positive
review_5	days	positive
review_5	.	positive
review_5	5	other
review_5	.	other
review_5	Calendar\/schedule	positive
review_5	:	positive
review_5	I	positive
review_5	had	positive
review_5	a	positive
review_5	PDA	positive
review_5	but	positive
review_5	for	positive
review_5	some	positive
review_5	reason	positive
review_5	I	positive
review_5	'm	positive
review_5	more	positive
review_5	compelled	positive
review_5	to	positive
review_5	actually	positive
review_5	use	positive
review_5	my	positive
review_5	calendar	positive
review_5	and	positive
review_5	keep	positive
review_5	my	positive
review_5	schedule	positive
review_5	on	positive
review_5	this	positive
review_5	thing	positive
review_5	than	positive
review_5	I	positive
review_5	did	positive
review_5	with	positive
review_5	my	positive
review_5	Pocket	positive
review_5	PC	positive
review_5	.	positive
review_5	Probably	positive
review_5	because	positive
review_5	of	positive
review_5	convenience	positive
review_5	reasons	positive
review_5	.	positive
review_5	6	other
review_5	.	other
review_5	Smartphone	positive
review_5	applications	positive
review_5	:	positive
review_5	I	positive
review_5	'm	positive
review_5	in	positive
review_5	the	positive
review_5	medical	positive
review_5	field	positive
review_5	and	positive
review_5	I	positive
review_5	keep	positive
review_5	all	positive
review_5	my	positive
review_5	medical	positive
review_5	applications	positive
review_5	on	positive
review_5	this	positive
review_5	phone	positive
review_5	.	positive
review_5	I	positive
review_5	can	positive
review_5	quickly	positive
review_5	look	positive
review_5	up	positive
review_5	drug	positive
review_5	references	positive
review_5	or	positive
review_5	research	positive
review_5	diseases	positive
review_5	.	positive
review_5	I	positive
review_5	really	positive
review_5	thought	positive
review_5	I	positive
review_5	'd	positive
review_5	need	positive
review_5	a	positive
review_5	touchscreen	positive
review_5	in	positive
review_5	order	positive
review_5	to	positive
review_5	better	positive
review_5	navigate	positive
review_5	these	positive
review_5	programs	positive
review_5	and	positive
review_5	while	positive
review_5	it	positive
review_5	might	positive
review_5	be	positive
review_5	slightly	positive
review_5	easier	positive
review_5	with	positive
review_5	a	positive
review_5	stylus	positive
review_5	,	positive
review_5	I	positive
review_5	do	positive
review_5	n't	positive
review_5	find	positive
review_5	that	positive
review_5	it	positive
review_5	's	positive
review_5	all	positive
review_5	that	positive
review_5	necessary	positive
review_5	and	positive
review_5	still	positive
review_5	navigate	positive
review_5	pretty	positive
review_5	well	positive
review_5	.	positive
review_5	I	negative
review_5	just	negative
review_5	wish	negative
review_5	the	negative
review_5	processor	negative
review_5	were	negative
review_5	slightly	negative
review_5	faster	negative
review_5	for	negative
review_5	some	negative
review_5	of	negative
review_5	these	negative
review_5	apps	negative
review_5	,	negative
review_5	but	positive
review_5	it	positive
review_5	's	positive
review_5	more	positive
review_5	than	positive
review_5	adequate	positive
review_5	.	positive
review_5	And	other
review_5	I	other
review_5	'm	other
review_5	not	other
review_5	sure	other
review_5	why	other
review_5	people	other
review_5	do	other
review_5	n't	other
review_5	think	other
review_5	there	other
review_5	are	other
review_5	a	other
review_5	lot	other
review_5	of	other
review_5	programs	other
review_5	for	other
review_5	the	other
review_5	smartphone	other
review_5	.	other
review_5	Programs	positive
review_5	written	positive
review_5	for	positive
review_5	WM5	positive
review_5	are	positive
review_5	compatable	positive
review_5	with	positive
review_5	PPC	positive
review_5	as	positive
review_5	well	positive
review_5	as	positive
review_5	smartphones	positive
review_5	equally	positive
review_5	.	positive
review_5	.	positive
review_5	.	positive
review_5	.	positive
review_5	...	positive
review_5	.	positive
review_5	7	other
review_5	.	other
review_5	Appearance	positive
review_5	:	positive
review_5	Everyone	positive
review_5	who	positive
review_5	sees	positive
review_5	this	positive
review_5	phone	positive
review_5	absolutely	positive
review_5	loves	positive
review_5	its	positive
review_5	looks	positive
review_5	and	positive
review_5	so	positive
review_5	do	positive
review_5	I	positive
review_5	.	positive
review_5	It	positive
review_5	looks	positive
review_5	great	positive
review_5	and	positive
review_5	feels	positive
review_5	great	positive
review_5	.	positive
review_5	I	negative_other_product
review_5	saw	negative_other_product
review_5	this	negative_other_product
review_5	side	negative_other_product
review_5	by	negative_other_product
review_5	side	negative_other_product
review_5	with	negative_other_product
review_5	the	negative_other_product
review_5	Motorola	negative_other_product
review_5	Q	negative_other_product
review_5	and	negative_other_product
review_5	the	negative_other_product
review_5	Q	negative_other_product
review_5	just	negative_other_product
review_5	looked	negative_other_product
review_5	so	negative_other_product
review_5	much	negative_other_product
review_5	bulkier	negative_other_product
review_5	and	negative_other_product
review_5	.	negative_other_product
review_5	.	negative_other_product
review_5	.	negative_other_product
review_5	...	negative_other_product
review_5	well	negative_other_product
review_5	.	negative_other_product
review_5	.	negative_other_product
review_5	.	negative_other_product
review_5	not	negative_other_product
review_5	as	negative_other_product
review_5	nice	negative_other_product
review_5	.	negative_other_product
review_5	The	positive
review_5	rubber	positive
review_5	backing	positive
review_5	feels	positive
review_5	awesome	positive
review_5	.	positive
review_5	8	other
review_5	.	other
review_5	Battery	positive
review_5	:	positive
review_5	For	positive
review_5	all	positive
review_5	that	positive
review_5	I	positive
review_5	use	positive
review_5	this	positive
review_5	phone	positive
review_5	for	positive
review_5	it	positive
review_5	makes	positive
review_5	it	positive
review_5	through	positive
review_5	the	positive
review_5	day	positive
review_5	with	positive
review_5	plenty	positive
review_5	battery	positive
review_5	to	positive
review_5	spare	positive
review_5	which	positive
review_5	is	positive
review_5	all	positive
review_5	I	positive
review_5	can	positive
review_5	really	positive
review_5	ask	positive
review_5	for	positive
review_5	.	positive
review_5	I	negative
review_5	would	negative
review_5	n't	negative
review_5	go	negative
review_5	2	negative
review_5	days	negative
review_5	without	negative
review_5	charging	negative
review_5	the	negative
review_5	battery	negative
review_5	though	negative
review_5	.	negative
review_5	You	negative
review_5	should	negative
review_5	charge	negative
review_5	it	negative
review_5	every	negative
review_5	night	negative
review_5	.	negative
review_5	Cons	negative
review_5	:	negative
review_5	1	negative
review_5	.	negative
review_5	Windows	negative
review_5	Mobile	negative
review_5	5	negative
review_5	:	negative
review_5	Mighty	negative
review_5	Microsoft	negative
review_5	needs	negative
review_5	to	negative
review_5	write	negative
review_5	a	negative
review_5	cleaner	negative
review_5	program	negative
review_5	.	negative
review_5	However	negative
review_5	Windows	negative
review_5	Mobile	negative
review_5	6	negative
review_5	is	negative
review_5	on	negative
review_5	the	negative
review_5	way	negative
review_5	and	negative
review_5	will	negative
review_5	be	negative
review_5	free	negative
review_5	to	negative
review_5	download	negative
review_5	for	negative
review_5	T-Mobile	negative
review_5	customer	negative
review_5	soon	negative
review_5	so	negative
review_5	hopefully	negative
review_5	that	negative
review_5	`	negative
review_5	ll	negative
review_5	take	negative
review_5	care	negative
review_5	of	negative
review_5	some	negative
review_5	of	negative
review_5	the	negative
review_5	problems	negative
review_5	.	negative
review_5	I	negative
review_5	swear	negative
review_5	just	negative
review_5	to	negative
review_5	turn	negative
review_5	on	negative
review_5	the	negative
review_5	bluetooth	negative
review_5	and	negative
review_5	pair	negative
review_5	up	negative
review_5	my	negative
review_5	bluetooth	negative
review_5	device	negative
review_5	takes	negative
review_5	me	negative
review_5	a	negative
review_5	whole	negative
review_5	minute	negative
review_5	just	negative
review_5	because	negative
review_5	of	negative
review_5	how	negative
review_5	hard	negative
review_5	it	negative
review_5	is	negative
review_5	to	negative
review_5	navigate	negative
review_5	WM5	negative
review_5	.	negative
review_5	2	other
review_5	.	other
review_5	Volume	negative
review_5	strip	negative
review_5	:	negative
review_5	Yeah	negative
review_5	like	negative
review_5	everyone	negative
review_5	says	negative
review_5	it	negative
review_5	sucks	negative
review_5	.	negative
review_5	I	negative
review_5	disabled	negative
review_5	mine	negative
review_5	.	negative
review_5	Adjusting	negative
review_5	the	negative
review_5	volume	negative
review_5	with	negative
review_5	this	negative
review_5	thing	negative
review_5	is	negative
review_5	tedious	negative
review_5	at	negative
review_5	best	negative
review_5	.	negative
review_5	Luckily	positive
review_5	my	positive
review_5	music\/video	positive
review_5	programs	positive
review_5	as	positive
review_5	well	positive
review_5	as	positive
review_5	my	positive
review_5	stereo	positive
review_5	headset	positive
review_5	allow	positive
review_5	me	positive
review_5	easier	positive
review_5	ways	positive
review_5	to	positive
review_5	adjust	positive
review_5	the	positive
review_5	volume	positive
review_5	so	positive
review_5	it	positive
review_5	's	positive
review_5	not	positive
review_5	such	positive
review_5	an	positive
review_5	issue	positive
review_5	for	positive
review_5	me	positive
review_5	.	positive
review_5	3	other
review_5	.	other
review_5	Alarm	negative
review_5	clock	negative
review_5	:	negative
review_5	Now	negative
review_5	I	negative
review_5	do	negative
review_5	n't	negative
review_5	use	negative
review_5	this	negative
review_5	all	negative
review_5	that	negative
review_5	much	negative
review_5	but	negative
review_5	I	negative
review_5	see	negative
review_5	what	negative
review_5	everyone	negative
review_5	says	negative
review_5	about	negative
review_5	it	negative
review_5	and	negative
review_5	yeah	negative
review_5	it	negative
review_5	's	negative
review_5	a	negative
review_5	pretty	negative
review_5	idiotic	negative
review_5	written	negative
review_5	program	negative
review_5	.	negative
review_5	However	positive
review_5	rather	positive
review_5	than	positive
review_5	writing	positive
review_5	half	positive
review_5	a	positive
review_5	page	positive
review_5	on	positive
review_5	how	positive
review_5	bad	positive
review_5	it	positive
review_5	is	positive
review_5	I	positive
review_5	downloaded	positive
review_5	a	positive
review_5	free	positive
review_5	one	positive
review_5	from	positive
review_5	the	positive
review_5	internet	positive
review_5	that	positive
review_5	works	positive
review_5	great	positive
review_5	so	positive
review_5	my	positive
review_5	life	positive
review_5	now	positive
review_5	goes	positive
review_5	on	positive
review_5	.	positive
review_5	Summary	positive
review_5	:	positive
review_5	So	positive
review_5	I	positive
review_5	use	positive
review_5	this	positive
review_5	device	positive
review_5	to	positive
review_5	make	positive
review_5	quality	positive
review_5	phone	positive
review_5	calls	positive
review_5	,	positive
review_5	surf	positive
review_5	the	positive
review_5	web	positive
review_5	,	positive
review_5	check	positive
review_5	email	positive
review_5	,	positive
review_5	play	positive
review_5	games	positive
review_5	,	positive
review_5	listen	positive
review_5	to	positive
review_5	music	positive
review_5	,	positive
review_5	watch	positive
review_5	movies	positive
review_5	,	positive
review_5	monitor	positive
review_5	my	positive
review_5	schedule	positive
review_5	,	positive
review_5	check	positive
review_5	my	positive
review_5	medical	positive
review_5	references	positive
review_5	,	positive
review_5	and	positive
review_5	take	positive
review_5	decent	positive
review_5	quality	positive
review_5	pictures	positive
review_5	.	positive
review_5	All	positive
review_5	this	positive
review_5	thing	positive
review_5	needs	positive
review_5	now	positive
review_5	is	positive
review_5	a	positive
review_5	laser	positive
review_5	beam	positive
review_5	that	positive
review_5	will	positive
review_5	cut	positive
review_5	through	positive
review_5	metal	positive
review_5	and	positive
review_5	it	positive
review_5	'd	positive
review_5	be	positive
review_5	the	positive
review_5	greatest	positive
review_5	gadget	positive
